Topic,Percentage,song_id,song_name,artist,album,Like_Count,Lyric,cover_url,tags,year
1,0.9881531094710255,50012,난 알아요 (Club Mix),서태지와 아이들,난 알아요,17552,난 알아요   이밤이 흐르고 흐르면 누군가가  나를 떠나버려야 한다는 그사실을  그 이유를 이제는 나도 알수가 알수가 있어요  사랑을 한다는 말을 못했어   어쨌거나 지금은 너무 늦어버렸어  그대나는 무얼 하고 있었나 그미소는 너무 아름다웠어    난정말 그대 그대만을 좋아했어  나에게 이런슬픔안겨주는 그대여  제발 이별만은 말하지 말아요  나에겐 오직 그대만이 전부였잖아    오그대여 가지 마세요  나를 정말 떠나 가나요  오그대여 가지 마세요  나는 지금 울잖아요     난알아요 이밤이 흐르면   그대떠나는 모습을 뒤로 하고  허 정말 떠나는가    사랑을 하고 싶어 너의모든 향기  내 몸속에 젖어 있는 너의 많은 숨결  그미소 그 눈물 그알수 없는마음   그내마음 그리고 또 마음 그내마음  그 어렵다는 편지는 쓰지 않아도 돼   너의 진실한 모습을 바라보고있어요  아직도 그대맘속에 내가 있나요  난 그대의 영원한    난 정말 그대 그대만을 좋아했어  나에게 이런슬픔 안겨주는 그대여    오 그대여 가지 마세요  나를 정말 떠나가나요  오 그대여 가지 마세요  나는 지금 울잖아요    ,https://image.bugsm.co.kr/album/images/200/40/4053.jpg?version=20170928013554.0,"['2020년', '2020년대', '연도별 국내영화OST', '영화', 'OST', '국내', '국내 영화', '영화/드라마']",2020y
0,0.5152465990144077,5803785,Blueming,아이유(IU),Love poem,17091,뭐해라는 두 글자에  네가 보고 싶어 나의 속마음을 담아 우  이모티콘 하나하나 속에  달라지는 내 미묘한 심리를 알까 우  아니 바쁘지 않아     잠들어 있지 않아     지금 다른 사람과 함께이지 않아  응 나도 너를 생각 중  우리의 네모 칸은   엄지손가락으로 장미꽃을 피워  향기에 취할 것 같아 우  오직 둘만의 비밀의 정원            너에게 한 송이를 더 보내  밤샘 작업으로 업데이트  흥미로운 이 작품의 지은이   우  어쩜 이 관계의 클라이맥스  막으로 넘어가기엔 지금이   우  같은 맘인 걸 알아     말을 고르지 말아       조금 장난스러운 나의 은유에  네 해석이 궁금해  우리의 색은     엄지손가락으로 말풍선을 띄워  금세 터질 것 같아 우  호흡이 가빠져 어지러워            너에게 가득히 채워  띄어쓰기없이보낼게사랑인것같애  백만송이장미꽃을 나랑피워볼래  꽃잎의 색은 우리 마음 가는 대로 칠해  시들 때도 예쁘게  우리의 네모 칸은   엄지손가락으로 장미꽃을 피워  향기에 취할 것 같아 우  오직 둘만의 비밀의 정원            너에게 한 송이를 더 보내,https://image.bugsm.co.kr/album/images/200/202860/20286013.jpg?version=20210421045534.0,"['국내외', '2020년', '100시리즈', '뮤직기네스', '2020 벅스 종합 결산 특집']",2020y
2,0.9167378146480196,31681439,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,16977,흔들리는 꽃들 속에서  네 샴푸향이 느껴진거야  스쳐지나간건가 뒤돌아보지만  그냥 사람들만 보이는거야  다와가는 집근처에서  괜히 핸드폰만 만지는거야  한번 연락해 볼까 용기내 보지만  그냥 내 마음만 아쉬운 거야  걷다가 보면 항상 이렇게  너를 바라만 보던  너를 기다린다고 말할까  지금 집앞에 계속 이렇게  너를 아쉬워 하다 너를 연락했다 할까  지나치는 꽃들 속에서  네 샴푸향만 보이는거야  스쳐지나간건가 뒤 돌아보지만  그냥 내 마음만 바빠진거야  걷다가 보면 항상 이렇게  너를 바라만 보던 너를 기다린다고 말할까  지금 집앞에 계속 이렇게  너를 아쉬워 하다 너를 연락했다 할까  어떤 계절이 너를 우연히라도  너를 마주치게 할까  난 이대로 아쉬워하다  너를 바라만 보던 너를  기다리면서 아무말 못하고  그리워만 할까  걷다가 보면 항상 이렇게  너를 바라만 보던  너를 생각한다고 말할까  지금 집앞에 기다리고  때론 지나치고 다시 기다리는  꽃이 피는 거리에 보고파라 이밤에  걷다가 보면 항상 이렇게  너를 아쉬워 하다  너를 기다린다고 말할까  지금 집앞에 계속 이렇게  너를 아쉬워 하다  너를 연락했다 할까,https://image.bugsm.co.kr/album/images/200/202726/20272602.jpg?version=20191030002147.0,"['국내외', '2020년', '100시리즈', '뮤직기네스', '2020 벅스 종합 결산 특집']",2020y
1,0.8026349032298834,31904571,에잇(Prod.&Feat. SUGA of BTS),아이유(IU),에잇,15806,뭐 그대로야 난  다 잃어버린 것 같아  모든 게 맘대로 왔다가 인사도 없이 떠나  이대로는 무엇도 사랑하고 싶지 않아  다 해질 대로 해져버린  기억 속을 여행해  우리는 오렌지 태양 아래  그림자 없이 함께 춤을 춰  정해진 이별 따위는 없어  아름다웠던 그 기억에서 만나     우우우 우우우우 우우우 우우우우      우우우 우우우우  이런 악몽이라면 영영 깨지 않을게  섬 그래 여긴 섬 서로가 만든 작은 섬  예 음   영원이란 말은 모래성  작별은 마치 재난문자 같지  그리움과 같이 맞이하는 아침  서로가 이 영겁을 지나  꼭 이 섬에서 다시 만나  지나듯 날 위로하던 누구의 말대로 고작  한 뼘짜리 추억을 잊는 게 참 쉽지 않아  시간이 지나도 여전히  날 붙드는 그곳에  우리는 오렌지 태양 아래  그림자 없이 함께 춤을 춰  정해진 안녕 따위는 없어  아름다웠던 그 기억에서 만나  우리는 서로를 베고 누워  슬프지 않은 이야기를 나눠  우울한 결말 따위는 없어  난 영원히 널 이 기억에서 만나     우우우 우우우우 우우우 우우우우      우우우 우우우우  이런 악몽이라면 영영 깨지 않을게,https://image.bugsm.co.kr/album/images/200/203228/20322838.jpg?version=20210421045829.0,"['국내', '가요', '연도별 인기가요', '2020년', '2020년대']",2020y
2,0.9783452115815096,31740348,Love poem,아이유(IU),Love poem,15493,누구를 위해 누군가  기도하고 있나 봐  숨죽여 쓴 사랑시가  낮게 들리는 듯해  너에게로 선명히 날아가  늦지 않게 자리에 닿기를     홀로 걷는 너의 뒤에      그치지 않을 이 노래  아주 잠시만 귀 기울여 봐  유난히 긴 밤을 걷는 널 위해 부를게  또 한 번 너의 세상에  별이 지고 있나 봐  숨죽여 삼킨 눈물이  여기 흐르는 듯해  할 말을 잃어 고요한 마음에  기억처럼 들려오는 목소리     홀로 걷는 너의 뒤에      그치지 않을 이 노래  아주 커다란 숨을 쉬어 봐  소리 내 우는 법을 잊은 널 위해 부를게  다시 걸어갈 수 있도록  부를게  다시 사랑할 수 있도록     지켜봐 나를 난 절대      멈추지 않아 이 노래  너의 긴 밤이 끝나는 그날  고개를 들어 바라본 그곳에 있을게,https://image.bugsm.co.kr/album/images/200/202860/20286013.jpg?version=20210421045534.0,"['국내', '가요', '연도별 인기가요', '2020년', '2020년대']",2020y
2,0.5971591566433937,31517011,사계 (Four Seasons),태연 (TAEYEON),사계 (Four Seasons),14871,사계절이 와 그리고 또 떠나  내 겨울을 주고 또 여름도 주었던  온 세상이던 널 보낼래  정말 너를 사랑했을까  언제야 봄이던가  맞아 그땐 한참 서로가  셰익스피어의 연극 같은  마지막이 될 사랑 마주한 듯  둘밖에 안 보였나 봐  다른 걸 좀 보고파        너만이 전부라  내 겨울을 주고 또 여름도 주었지  뜨겁고 차갑던 그 계절에  정말 너를 사랑했을까  내가 너를 사랑했을까  서로를 그리워했고  서로를 지겨워하지  그 긴 낮과 밤들이  낡아 녹슬기 전에  우리 다시 반짝이자  또 계절이 바뀌잖아        너만이 전부라  내 겨울을 주고 또 여름도 주었지  뜨겁고 차갑던 그 계절에  정말 너를 사랑했을까  내가 너를 사랑했을까  가도 돼 뒤돌아볼 때쯤엔 난 없어  우리 꽤 괜찮았어  그거면 된 거야 떠날 때  사계절이 와 그리고 또 떠나  내 겨울을 주고 또 여름도 주었던  온 세상이던 널 보낼래  정말 너를 사랑했을까  내가 너를 사랑했을까  내가 너를 사랑했을까,https://image.bugsm.co.kr/album/images/200/202401/20240141.jpg?version=20190515005036.0,"['국내외', '2020년', '100시리즈', '뮤직기네스', '2020 벅스 종합 결산 특집']",2020y
1,0.9770753927680829,31009023,어른,Sondia,나의 아저씨 (tvN 수목드라마) OST - Part.2,12949,고단한 하루 끝에 떨구는 눈물  난 어디를 향해 가는 걸까  아플 만큼 아팠다 생각했는데  아직도 한참 남은 건가 봐  이 넓은 세상에 혼자인 것처럼  아무도 내 맘을 보려 하지 않고  아무도  눈을 감아 보면  내게 보이는 내 모습  지치지 말고  잠시 멈추라고  갤 것 같지 않던  짙은 나의 어둠은  나를 버리면  모두 갤 거라고  웃는 사람들 틈에 이방인처럼  혼자만 모든 걸 잃은 표정  정신없이 한참을 뛰었던 걸까  이제는 너무 멀어진 꿈들  이 오랜 슬픔이 그치기는 할까  언젠가 한 번쯤 따스한 햇살이 내릴까  나는 내가 되고  별은 영원히 빛나고  잠들지 않는  꿈을 꾸고 있어  바보 같은 나는  내가 될 수 없단 걸  눈을 뜨고야  그걸 알게 됐죠  나는 내가 되고  별은 영원히 빛나고  잠들지 않는  꿈을 꾸고 있어  바보 같은 나는  내가 될 수 없단 걸  눈을 뜨고야  그걸 알게 됐죠  어떤 날 어떤 시간 어떤 곳에서  나의 작은 세상은 웃어줄까,https://image.bugsm.co.kr/album/images/200/201567/20156782.jpg?version=20190910045503.0,"['국내', '100시리즈', '2020년']",2020y
1,0.6259720741778716,3762082,광화문에서 (At Gwanghwamun),규현 (KYUHYUN),The 1st Mini Album '광화문에서 (At Gwanghwamun)',12524,넌 어땠는지 아직 여름이 남아  왠지 난 조금 지쳤던 하루  광화문 가로수 은행잎 물들 때  그제야 고갤 들었었나 봐    눈이 부시게 반짝이던   우리 둘은 이미 남이 되었잖아  네 품 안에서 세상이 내 것이었던   철없던 시절은 안녕    오늘 바보처럼   그 자리에 서 있는 거야  비가 내리면 흠뻑 젖으며   오지 않는 너를 기다려   나는 행복했어  그 손 잡고 걷던 기억에   또 뒤돌아 봐 네가 서 있을까 봐    난 모르겠어 세상 살아가는 게  늘 다른 누굴 찾는 일 인지       커피 향 가득한 이 길 찾아오며  그제야 조금 웃었던 나야    처음이었어   그토록 날 떨리게 한 사람은   너뿐이잖아  누구보다 더 사랑스럽던 네가   왜 내게서 떠나갔는지    오늘 바보처럼   그 자리에 서 있는 거야  비가 내리면 흠뻑 젖으며   오지 않는 너를 기다려   나는 행복했어  그 손 잡고 걷던 기억에   또 뒤돌아 봐   네가 서 있을까 봐    그 자리에서 매일 알아가   조금씩 변해가는 내 모습은   먼 훗날엔 그저 웃어줘    난 행복해  오늘 여긴 그 때처럼 아름다우니    괜히 바보처럼   이 자리에 서 있는 거야  비가 내리면 흠뻑 젖으며   오지 않는 너를 기다려  나는 행복했어 나는 행복해  광화문 이 길을 다시 한번 뒤돌아 봐   네가 서 있을까 봐  ,https://image.bugsm.co.kr/album/images/200/4631/463165.jpg?version=20190402040458.0,"['국내', '100시리즈', '2020년', '가요', '인디']",2020y
0,0.988475700355392,31793255,Psycho,Red Velvet (레드벨벳),‘The ReVe Festival’ Finale,12320,널 어쩌면 좋을까  이런 맘은 또 첨이라    이 좀 심해  조절이 자꾸 잘 안돼  하나 확실한 건        우리 진짜 별나대  그냥 내가 너무 좋아해  넌 그걸 너무 잘 알고  날 쥐락펴락해  나도 마찬가지인걸  우린 참 별나고 이상한 사이야  서로를 부서지게  부서지게  그리곤 또 껴안아  그리곤 또 껴안아            우릴 보고 말해 자꾸 자꾸  다시 안 볼 듯 싸우다가도  붙어 다니니 말야  이해가 안 간대  웃기지도 않대  맞아    서로 좋아 죽는 바보 바보  너 없인 어지럽고 슬퍼져  기운도 막 없어요  둘이 잘 만났대           경고 따윈 없이 오는 너      우린 원래 이랬어   두렵지는 않아  흥미로울 뿐         어떻게 널 다룰까   어쩔 줄을 몰라 너를 달래고  매섭게 발로 차도  가끔 내게 미소 짓는 널  어떻게 놓겠어   우린 아름답고 참 슬픈 사이야  서로를 빛나게 해      마치 달과 강처럼  그리곤 또 껴안아            우릴 보고 말해 자꾸 자꾸  다시 안 볼 듯 싸우다가도  붙어 다니니 말야  이해가 안 간대  웃기지도 않대  맞아    서로 좋아 죽는 바보 바보  너 없인 어지럽고 슬퍼져  기운도 막 없어요  둘이 잘 만났대            그렇게 우리답게 가보자  난 온몸으로 널 느끼고 있어                    우릴 보고 말해 자꾸 자꾸  다시 안 볼 듯 싸우다가도  붙어 다니니 말야  둘이 잘 만났대                                                                    우린 좀 이상해  ,https://image.bugsm.co.kr/album/images/200/202967/20296732.jpg?version=20200109105000.0,"['국내', '가요', '연도별 인기가요', '2020년', '2020년대']",2020y
2,0.9887040200779311,2746407,오래된 노래,스탠딩 에그(Standing Egg),오래된 노래,12000,오래전에 함께듣던 노래가  발걸음을 다시 멈춰서게 해  이 거리에서 너를 느낄수있어  널 이곳에서 꼭다시 만날것같아    너일까봐 한번더 바라보고  너일까봐 자꾸 돌아보게 돼  어디선가 같은 노래를 듣고  날 생각하며 너역시 멈춰있을까    오래전에 함께듣던 노래가  거리에서 내게 우연히 들려온것처럼   살아가다 한번쯤 우연히 만날것같아  사랑했던 그모습 그대로    내 사랑이 그대로인것처럼  발걸음이 여길 찾는것처럼  꼭 만날꺼야 지금 이노래 처럼  날 사랑하는 네맘도 같을테니까    오래전에 함께듣던 노래가  거리에서 내게 우연히 들려온것처럼  살아가다 한번쯤 우연히 만날것같아  사랑했던 그모습 그대로    운명처럼 아니면 우연처럼  우리가 다시 예전처럼 만날수 있다면  너에게 나 해주고 싶은 말이 하나있어  널다시는 놓치지 않을께    오래전에 함께듣던 노래가  거리에서 내게 우연히 들려온것처럼  살아가다 한번쯤 우연히 만날것같아  사랑했던 그모습 그대로  ,https://image.bugsm.co.kr/album/images/200/3400/340045.jpg?version=20210421041208.0,"['국내외', '2020년', '100시리즈', '뮤직기네스', '2020 벅스 종합 결산 특집']",2020y
0,0.9842198559985679,30300975,Why,태연 (TAEYEON),Why- The 2nd Mini Album,11913,언젠가는 내 두 발이    닿는 대로   이끌리는 시선을 뺏겨버린 대로   가볍게 걸어갈 낯선 곳을 그리다   또 결국엔 허전한 긴 한숨에 멈춰        돌아서 또 넌     꿈만 가득해     지금 떠난다면         만나게 될 모든 건       가벼워진 맘이    이미 이미 눈 앞에  아른아른대는데 망설여     나침반 위 돌아가던 바늘이  멈춘 곳에 가득 핀 이름 모를 꽃잎이  널 위해 끌어당긴 빛이 담긴 풍경 속에  어서 뛰어들어 나보다 자유롭게 더       괜히 미뤄 왔던 날   많았던 걱정이 모두 다 사라진               바람 불어오면         펼쳐지는 모든 건       달라지는 맘이     이미 이미 눈 앞에    아른아른대는데      지금 떠난다면         만나게 될 모든 건       가벼워진 맘이    이미 이미 눈 앞에  아른아른대는데 망설여     쫓아가기도 벅차 숨이 찬 세상이   전부는 아냐   하루 종일 걸어도 똑같은 풍경은   절대 보이지 않아   하얀 종이에 적어 본    잉크처럼 번지는 맘              바람 불어오면         펼쳐지는 모든 건       달라지는 맘이     이미 이미 눈 앞에    아른아른대는데      지금 떠난다면         만나게 될 모든 건       가벼워진 맘이    이미 이미 눈 앞에  아른아른대는데 망설여 ,https://image.bugsm.co.kr/album/images/200/200424/20042412.jpg?version=20190515012332.0,"['국내', '100시리즈', '2020년', '가요', '인디']",2020y
1,0.989016393448198,5661543,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽(MAKTUB),Red Moon : To You My Light,11789,별빛이 내린 밤  그 풍경 속 너와 나  날 새롭게 하는  따뜻하게 만드는  니 눈빛 니 미소  영원히 담아둘게  너로 가득한 맘  널 닮아가는 나  날 위한 선물  꿈보다 더 아름다운  서로의 품에서  끝 없는 밤을 걷자  나의 모든 날들을 다 주고싶어  내 이 맘을 모두 전하고 싶어  잠들지 못한  푸른 바람들  이렇게 밝게 이 밤을 비춰  너와 작은 일상을 함께 하는게  내 가장 큰 기쁨인걸 넌 알까  내 세상 속에  넌 빛이 되어  지금 모습 그대로 내 곁에만  행복이 짙은 날  어둠이 없는 밤  같은 맘 속에  같은 꿈이 피어난 건  우리의 정해진  운명이 맞닿은거야  나의 모든 날들을 다 주고싶어  내 이 맘을 모두 전하고 싶어  잠들지 못한  푸른 바람들  이렇게 밝게 이 밤을 비춰  너와 작은 일상을 함께 하는게  내 가장 큰 기쁨인걸 넌 알까  내 세상 속에  넌 빛이 되어  지금 모습 그대로 내 곁에만  내게 온 너란 빛이 눈 부셔도  네 앞에서 한 순간도 눈 감지 않아  다가올 시간도  계절의 바람도  널 데려가지 못하게  내가 더 좋은 사람이 되고 싶어  더 아름답게 널 안을 수 있게  잠들지 못한  잠들 수 없는  바람들이 널 부르고 있어  언제까지나 너와 함께 할거야  내 마지막 숨결도 너일거야  내 세상 속에  넌 빛이 되어  지금 모습 그대로 내 곁에만  이렇게 밝게 이 밤을 비춰,https://image.bugsm.co.kr/album/images/200/8920/892073.jpg?version=20210112143126.0,"['국내외', '2020년', '100시리즈', '뮤직기네스', '2020 벅스 종합 결산 특집']",2020y
2,0.9932019677318565,31806631,아무노래,지코,아무노래,11492,왜들 그리 다운돼있어  뭐가 문제야    분위기가 겁나 싸해  요새는 이런 게 유행인가  왜들 그리 재미없어  아 그건 나도 마찬가지          급한 대로 블루투스 켜  아무 노래나 일단 틀어  아무거나 신나는 걸로  아무렇게나 춤춰  아무렇지 않아 보이게  아무 생각 하기 싫어  아무개로 살래 잠시             한 곡 더  아무 노래나 일단 틀어  아무렴 어때     아무래도 가 시급한 듯해  쌓여가 스트레스가  배꼽 빠질 만큼만 폭소하고 싶은 날이야      어디야 너희  올 때 병맥주랑 까까 몇 개 사 와   클럽은 구미가 잘 안 당겨  우리 집 거실로 빨랑 모여  외부인은 요령껏 차단 시켜  밤새 수다 떨 시간도 모자라  누군 힘들어 죽겠고 누군 축제  괜히 싱숭생숭       좀 전까지 왁자지껄  하다 한 명 두 명씩 자릴 떠  왜들 그리 다운돼있어  뭐가 문제야    분위기가 겁나 싸해  요새는 이런 게 유행인가  왜들 그리 재미없어  아 그건 나도 마찬가지          급한 대로 블루투스 켜  아무 노래나 일단 틀어  아무거나 신나는 걸로  아무렇게나 춤춰  아무렇지 않아 보이게  아무 생각 하기 싫어  아무개로 살래 잠시             한 곡 더  떠나질 못할 바엔  창밖은 쳐다도 안 봐  회까닥해서 추태를 부려도       이미지 왜 챙겨 그래 봤자 우리끼린데   늦기 전에 막판 스퍼트  대가 얼마 안 남았어  편한 옷으로 갈아입어        얼핏 보면 그냥 코미디  이렇게 무해한 파티 처음이지  만감이 교차하는 새벽 시경  술잔과 감정이 소용돌이쳐  왜들 그리 다운돼있어  뭐가 문제야    분위기가 겁나 싸해  요새는 이런 게 유행인가  왜들 그리 재미없어  아 그건 나도 마찬가지          급한 대로 블루투스 켜  아무 노래나 일단 틀어  아무거나 신나는 걸로  아무렇게나 춤춰  아무렇지 않아 보이게  아무 생각 하기 싫어  아무개로 살래 잠시             한 곡 더  아무 노래나 일단  아무 노래 아무 노래 아무 노래나 틀어봐  아무 노래 아무 노래 아무 노래나 틀어봐  아무 노래 아무 노래 아무 노래나 틀어봐  아무 노래 아무 노래 아무 노래나 ,https://image.bugsm.co.kr/album/images/200/203001/20300127.jpg?version=20210421045633.0,"['국내', '가요', '연도별 인기가요', '2020년', '2020년대']",2020y
2,0.9874559395422414,31507323,그건 아마 우리의 잘못은 아닐 거야,백예린 (Yerin Baek),Our love is great,11478,사실은 나도 잘 모르겠어  불안한 마음은 어디에서 태어나  우리에게까지 온 건지  나도 모르는 새에 피어나  우리 사이에 큰 상처로 자라도  그건 아마 우리의 잘못은 아닐 거야  그러니 우린 손을 잡아야 해  바다에 빠지지 않도록  끊임없이 눈을 맞춰야 해  가끔은 너무 익숙해져 버린  서로를 잃어버리지 않도록  나도 모르는 새에 피어나  우리 사이에 자주 아픔을 줘도  그건 아마 우리를 더 크게 해줄 거야  그러니 우린 손을 잡아야 해  바다에 빠지지 않도록  끊임없이 눈을 맞춰야 해  가끔은 너무 익숙해져 버린  서로를 잃어버리지 않도록  익숙해진 아픈 마음들  자꾸 너와 날 놓아주지 않아  우린 행복할 수 있을까  그러니 우린 손을 잡아야 해  바다에 빠지지 않도록  끊임없이 눈을 맞춰야 해  가끔은 너무 익숙해져 버린  서로를 잃어버리지 않도록,https://image.bugsm.co.kr/album/images/200/202383/20238312.jpg?version=20190515003319.0,"['국내', '시상식', '2020년', '한국대중음악상']",2020y
2,0.9734812031357907,68635585,Dolphin,오마이걸(OH MY GIRL),NONSTOP,11214,타이밍이 참 얄미워  오늘 같은 날 마주쳐 이게 뭐야  머리는 엉망인 데다  상태가 말이 아니야  모른 척 지나가 줘  내 맘이 방심할 때마다 불쑥 나타난 뒤  헤엄치듯 멀어지는 너  또 물보라를 일으켜                  또 물보라를 일으켜                  또 물보라를 일으켜  어쩐지 오늘 알람이 안 울려  아무거나 막 입었고 지각이야  아래로 몸을 낮추고 숨을 꾹 참아봤지만  아이쿠 들켰나 봐  내 맘이 방심할 때마다 불쑥 나타난 뒤  헤엄치듯 멀어지는 너  또 물보라를 일으켜                  또 물보라를 일으켜                  또 물보라를 일으켜  이 파도 위 난 온종일 서핑을 하는 느낌  아찔한  난 솔직히 푹 빠졌지  하지만 이건  또 물보라를 일으켜  갑자기 웃으며 얼굴을 불쑥 다가온 뒤  원을 갈라 하트를 그려  또 물보라를 일으켜                  또 물보라를 일으켜                  또 물보라를 일으켜                  또 물보라를 일으켜                  또 물보라를 일으켜,https://image.bugsm.co.kr/album/images/200/141168/14116820.jpg?version=20210825004240.0,"['국내', '가요', '연도별 인기가요', '2020년', '2020년대']",2020y
1,0.9871116418291068,31513323,노래방에서,장범준,장범준 3집,10941,나는 사랑이 어떻게 이뤄지는지 연구 했지 여러 가지 상황의 수를 계산해 봤지 그땐 내가 좀 못 생겨서 흑흑 니가 좋아하는 노랠 알아내는 것은 필수 가성이 많이 들어가서 마이크 조절이 굉장히 조심스러웠었지 그렇게 노래방으로 가서 그녀가 좋아하는 노랠해 무심한 척 준비 안 한 척 노랠 불렀네 어어 그렇게 내가 노랠 부른 뒤 그녀의 반응을 상상하고 좀 더 잘 불러볼 걸 노랠 흥얼거렸네 사랑 때문에 노랠 연습하는 건 자연의 이치 날으는 새들도 모두 사랑 노래 부르는 게 뭔가 가능성만 열어 준다면 근데 그년 남자친구가 있었지 그것은 내 실수 그 후로 혼자 노래방에서 복잡한 맘을 달랬네 몇 달을 혼자 노래방에 갔는지 그렇게 노래방이 취미가 되고 그녀가 좋아하는 노랠해 괜찮은 척 안 슬픈 척 노랠 불렀네 어어 그렇게 내가 노랠 부른 뒤 우연히 집에 가려 하는데 갑자기 그녀가 노래방에 가자 하네 그렇게 나는 그녀를 따라 걸어보지만 괜찮은 척 사실 난 너무 많이 떨려요 그녀 아무렇지 않아도 나는 아무렇지 않지 않아요 근데 그녀는 나를 바라보고는 자기도 지금 아무렇지 않지 않대요 무슨 말이냐고 물어보네 그렇게 노래방을 나오고 그녀를 집에 데려다 준뒤 무슨 일 인가 괜찮은 건가 멍해 버렸네 어어 핸드폰도 없는 늦은 새벽 집에서 계속 잠은 안 오고 그녀가 좋아하던 노랠 흥얼거렸네 그녀가 좋아하던 노랠 흥얼거렸네,https://image.bugsm.co.kr/album/images/200/202394/20239451.jpg?version=20210421045209.0,"['국내', '가요', '연도별 인기가요', '2020년', '2020년대']",2020y
0,0.8982540851455844,31769281,METEOR,창모(CHANGMO),Boyhood,10921,모두 그에게 말해 또 왔네 새꺄   죽지 않고 왔다 이렇게 새꺄 뭐   의 라인을 빌릴래  했어 예수처럼 이렇게 부활을   팔 안쪽의     어젠 시장님이 만나쟤   어수룩해 엄마 속에 걱정  한 톤만큼 쌓고 스물한살에 독립했던 얘는  여섯이 되었고  발견했지 우연히 년 전의 노트  정말 스타 되고 싶어  그럴려면 가서 만나면 돼 악마  노트를 덮고  거울에 비춰진 남자를 보니 와  저 손목이 너무 부러워  저 금   넘을걸 천백은 더  전국  사람들이 외치네  저 괴물체는 뭘까    거대   난 네게 처박힐 야  별빛이 내려오지 마구  내려오지  경고  경고  그래도 처박힐 야  의 번 노랠 기억해 니들  뭐였지 뭐였나 음 음         그러니     절의 그 별이 절의 그 별이  그래 모두 나였지 실화가 된 동화이지  힘들 때면 홀로 쓴 노래를 불러  환상들을 보던  성냥팔이 소년이였던 나날들이     에    아 그만 세자 이 되니   그 애랑도 하고 돔페리뇽이 만든  숙취 땜에 넋을 놓은 나를 향해  몇천 명이 와 해  본 적은 없지만 때론  어떤 존재가 내 인생을 왔다 간 듯해  그냥 그런 느낌이 들지  상관없어 환상이던 현실이던지      전국  사람들이 외치네  저 괴물체는 뭘까    거대   난 네게 처박힐 야  별빛이 내려오지 마구  내려오지  경고  경고  그래도 처박힐 야  영 영 영원히  약속해 영원하기로  어둠 가득한 저 뒤로  돌려보내지 말아요 제발 제발  영 영 영원히  난 영원할 거라 믿어  흥분으로 가득차  이 도시에 나 외칠 거야  드디어 내가 여 왔다,https://image.bugsm.co.kr/album/images/200/202917/20291742.jpg?version=20200527002717.0,"['국내', '가요', '연도별 인기가요', '2020년', '2020년대']",2020y
